,table_len,seed,is_correct,first_or_last_match,out,gold,func(n),earliest_layer
669,3,15,True,NA,d,d,19,17
670,3,15,False,Match_First_Digit_False_Task,a,d,20,10
671,3,15,False,Match_First_Digit_False_Task,a,d,21,10
672,3,15,False,Match_First_Digit_False_Task,a,d,22,10
673,3,15,False,Match_First_Digit_False_Task,a,d,23,10
674,3,15,False,Match_First_Digit_False_Task,a,d,24,10
675,3,15,False,Match_First_Digit_False_Task,a,d,25,10
676,3,15,False,Match_First_Digit_False_Task,a,d,26,10
677,3,15,False,Match_First_Digit_False_Task,a,d,27,10
678,3,15,False,Match_First_Digit_False_Task,a,d,28,10
679,3,15,False,Match_First_Digit_False_Task,a,d,29,10
680,3,15,True,NA,d,d,30,17
681,3,15,True,NA,d,d,31,17
682,3,15,True,NA,d,d,32,17
683,3,15,True,NA,d,d,33,17
684,3,15,True,NA,d,d,34,17
685,3,15,True,NA,d,d,35,17
686,3,15,True,NA,d,d,36,17
687,3,15,True,NA,d,d,37,17
688,3,15,True,NA,d,d,38,17
689,3,15,True,NA,d,d,39,17
690,3,15,True,NA,d,d,40,17
691,3,15,True,NA,d,d,41,17
692,3,15,True,NA,d,d,42,17
693,3,15,True,NA,d,d,43,17
694,3,15,True,NA,d,d,44,16
695,3,15,True,NA,d,d,45,17
696,3,15,True,NA,d,d,46,17
697,3,15,True,NA,d,d,47,17
698,3,15,True,NA,d,d,48,17
699,3,15,True,NA,d,d,49,17
700,3,16,True,NA,a,a,0,10
701,3,16,True,NA,c,c,1,17
702,3,16,True,NA,b,b,2,18
703,3,16,True,NA,d,d,3,12
704,3,16,True,NA,d,d,4,12
705,3,16,True,NA,d,d,5,17
706,3,16,True,NA,d,d,6,17
707,3,16,True,NA,d,d,7,17
708,3,16,True,NA,d,d,8,17
709,3,16,True,NA,d,d,9,17
710,3,16,True,NA,d,d,10,12
711,3,16,True,NA,d,d,11,18
712,3,16,True,NA,d,d,12,12
713,3,16,True,NA,d,d,13,12
714,3,16,True,NA,d,d,14,12
715,3,16,True,NA,d,d,15,18
716,3,16,True,NA,d,d,16,17
717,3,16,True,NA,d,d,17,18
718,3,16,True,NA,d,d,18,12
719,3,16,True,NA,d,d,19,12
720,3,16,True,NA,d,d,20,12
721,3,16,True,NA,d,d,21,12
722,3,16,True,NA,d,d,22,12
723,3,16,True,NA,d,d,23,12
724,3,16,True,NA,d,d,24,12
725,3,16,True,NA,d,d,25,18
726,3,16,False,Neither_False_Task,a,d,26,10
727,3,16,True,NA,d,d,27,18
728,3,16,True,NA,d,d,28,12
729,3,16,True,NA,d,d,29,18
730,3,16,True,NA,d,d,30,17
731,3,16,True,NA,d,d,31,17
732,3,16,True,NA,d,d,32,17
733,3,16,True,NA,d,d,33,17
734,3,16,True,NA,d,d,34,12
735,3,16,True,NA,d,d,35,17
736,3,16,True,NA,d,d,36,17
737,3,16,True,NA,d,d,37,17
738,3,16,True,NA,d,d,38,17
739,3,16,True,NA,d,d,39,17
740,3,16,True,NA,d,d,40,12
741,3,16,True,NA,d,d,41,17
742,3,16,True,NA,d,d,42,12
743,3,16,True,NA,d,d,43,12
744,3,16,True,NA,d,d,44,12
745,3,16,True,NA,d,d,45,17
746,3,16,True,NA,d,d,46,17
747,3,16,True,NA,d,d,47,17
748,3,16,True,NA,d,d,48,17
749,3,16,True,NA,d,d,49,17
750,3,17,True,NA,a,a,0,10
751,3,17,True,NA,b,b,1,18
752,3,17,True,NA,c,c,2,17
753,3,17,True,NA,d,d,3,12
754,3,17,True,NA,d,d,4,12
755,3,17,True,NA,d,d,5,12
756,3,17,True,NA,d,d,6,17
757,3,17,True,NA,d,d,7,17
758,3,17,True,NA,d,d,8,17
759,3,17,True,NA,d,d,9,17
760,3,17,True,NA,d,d,10,12
761,3,17,True,NA,d,d,11,17
762,3,17,True,NA,d,d,12,12
763,3,17,True,NA,d,d,13,12
764,3,17,True,NA,d,d,14,12
765,3,17,True,NA,d,d,15,12
766,3,17,True,NA,d,d,16,17
767,3,17,True,NA,d,d,17,12
768,3,17,True,NA,d,d,18,12
769,3,17,True,NA,d,d,19,12
770,3,17,True,NA,d,d,20,12
771,3,17,True,NA,d,d,21,12
772,3,17,True,NA,d,d,22,12
773,3,17,True,NA,d,d,23,12
774,3,17,True,NA,d,d,24,12
775,3,17,True,NA,d,d,25,12
776,3,17,True,NA,d,d,26,17
777,3,17,True,NA,d,d,27,12
778,3,17,True,NA,d,d,28,12
779,3,17,True,NA,d,d,29,12
780,3,17,True,NA,d,d,30,12
781,3,17,True,NA,d,d,31,17
782,3,17,True,NA,d,d,32,12
783,3,17,True,NA,d,d,33,12
784,3,17,True,NA,d,d,34,12
785,3,17,True,NA,d,d,35,17
786,3,17,True,NA,d,d,36,17
787,3,17,True,NA,d,d,37,17
788,3,17,True,NA,d,d,38,12
789,3,17,True,NA,d,d,39,12
790,3,17,True,NA,d,d,40,12
791,3,17,True,NA,d,d,41,12
792,3,17,True,NA,d,d,42,12
793,3,17,True,NA,d,d,43,12
794,3,17,True,NA,d,d,44,12
795,3,17,True,NA,d,d,45,12
796,3,17,True,NA,d,d,46,12
797,3,17,True,NA,d,d,47,12
798,3,17,True,NA,d,d,48,12
799,3,17,True,NA,d,d,49,17
800,3,18,True,NA,c,c,0,17
801,3,18,True,NA,d,d,1,12
802,3,18,True,NA,a,a,2,10
803,3,18,True,NA,b,b,3,18
804,3,18,True,NA,b,b,4,18
805,3,18,True,NA,b,b,5,18
806,3,18,True,NA,b,b,6,18
807,3,18,True,NA,b,b,7,18
808,3,18,True,NA,b,b,8,18
809,3,18,True,NA,b,b,9,18
810,3,18,True,NA,b,b,10,18
811,3,18,True,NA,b,b,11,18
812,3,18,True,NA,b,b,12,18
813,3,18,True,NA,b,b,13,18
814,3,18,True,NA,b,b,14,18
815,3,18,True,NA,b,b,15,18
816,3,18,False,Match_First_Digit_False_Task,d,b,16,17
817,3,18,True,NA,b,b,17,18
818,3,18,False,Neither_False_Task,a,b,18,10
819,3,18,False,Match_First_Digit_False_Task,d,b,19,17
820,3,18,False,Match_First_Digit_False_Task,a,b,20,10
821,3,18,False,Match_First_Digit_False_Task,a,b,21,10
822,3,18,False,Match_First_Digit_False_Task,a,b,22,10
823,3,18,False,Match_First_Digit_False_Task,a,b,23,10
824,3,18,False,Match_First_Digit_False_Task,a,b,24,10
825,3,18,False,Match_First_Digit_False_Task,a,b,25,10
826,3,18,False,Match_First_Digit_False_Task,a,b,26,10
827,3,18,False,Match_First_Digit_False_Task,a,b,27,10
828,3,18,False,Match_First_Digit_False_Task,a,b,28,10
829,3,18,False,Match_First_Digit_False_Task,a,b,29,10
830,3,18,True,NA,b,b,30,18
831,3,18,True,NA,b,b,31,18
832,3,18,True,NA,b,b,32,18
833,3,18,True,NA,b,b,33,18
834,3,18,True,NA,b,b,34,18
835,3,18,True,NA,b,b,35,18
836,3,18,True,NA,b,b,36,18
837,3,18,True,NA,b,b,37,18
838,3,18,True,NA,b,b,38,18
839,3,18,True,NA,b,b,39,18
840,3,18,True,NA,b,b,40,18
841,3,18,True,NA,b,b,41,18
842,3,18,True,NA,b,b,42,18
843,3,18,True,NA,b,b,43,18
844,3,18,True,NA,b,b,44,18
845,3,18,True,NA,b,b,45,18
846,3,18,True,NA,b,b,46,18
847,3,18,True,NA,b,b,47,18
848,3,18,True,NA,b,b,48,18
849,3,18,True,NA,b,b,49,18
850,3,19,True,NA,d,d,0,12
851,3,19,True,NA,c,c,1,18
852,3,19,True,NA,b,b,2,18
853,3,19,True,NA,a,a,3,10
854,3,19,True,NA,a,a,4,10
855,3,19,True,NA,a,a,5,10
856,3,19,True,NA,a,a,6,10
857,3,19,True,NA,a,a,7,10
858,3,19,True,NA,a,a,8,10
859,3,19,True,NA,a,a,9,10
860,3,19,True,NA,a,a,10,10
861,3,19,True,NA,a,a,11,10
862,3,19,True,NA,a,a,12,10
863,3,19,True,NA,a,a,13,10
864,3,19,True,NA,a,a,14,10
865,3,19,True,NA,a,a,15,10
866,3,19,True,NA,a,a,16,10
867,3,19,True,NA,a,a,17,10
868,3,19,True,NA,a,a,18,10
869,3,19,True,NA,a,a,19,10
870,3,19,True,NA,a,a,20,10
871,3,19,True,NA,a,a,21,10
872,3,19,False,Match_First_Digit_False_Task,b,a,22,18
873,3,19,True,NA,a,a,23,10
874,3,19,True,NA,a,a,24,10
875,3,19,True,NA,a,a,25,10
876,3,19,True,NA,a,a,26,10
877,3,19,False,Match_First_Digit_False_Task,b,a,27,18
878,3,19,False,Match_First_Digit_False_Task,b,a,28,18
879,3,19,True,NA,a,a,29,10
880,3,19,True,NA,a,a,30,10
881,3,19,True,NA,a,a,31,10
882,3,19,True,NA,a,a,32,10
883,3,19,True,NA,a,a,33,10
884,3,19,True,NA,a,a,34,10
885,3,19,True,NA,a,a,35,10
886,3,19,True,NA,a,a,36,10
887,3,19,True,NA,a,a,37,10
888,3,19,True,NA,a,a,38,10
889,3,19,True,NA,a,a,39,10
890,3,19,True,NA,a,a,40,10
891,3,19,True,NA,a,a,41,10
892,3,19,True,NA,a,a,42,10
893,3,19,True,NA,a,a,43,10
894,3,19,True,NA,a,a,44,10
895,3,19,True,NA,a,a,45,10
896,3,19,True,NA,a,a,46,10
897,3,19,True,NA,a,a,47,10
898,3,19,True,NA,a,a,48,10
899,3,19,True,NA,a,a,49,10
900,6,2,True,NA,c,c,0,17
901,6,2,True,NA,a,a,1,10
902,6,2,True,NA,d,d,2,15
903,6,2,True,NA,g,g,3,18
904,6,2,True,NA,b,b,4,18
905,6,2,True,NA,e,e,5,18
906,6,2,True,NA,f,f,6,18
907,6,2,True,NA,f,f,7,18
908,6,2,True,NA,f,f,8,18
909,6,2,True,NA,f,f,9,18
910,6,2,True,NA,f,f,10,18
911,6,2,True,NA,f,f,11,18
912,6,2,True,NA,f,f,12,18
913,6,2,True,NA,f,f,13,18
914,6,2,True,NA,f,f,14,18
915,6,2,True,NA,f,f,15,18
916,6,2,True,NA,f,f,16,18
917,6,2,True,NA,f,f,17,18
918,6,2,True,NA,f,f,18,18
919,6,2,True,NA,f,f,19,18
920,6,2,True,NA,f,f,20,18
921,6,2,True,NA,f,f,21,18
922,6,2,True,NA,f,f,22,18
923,6,2,True,NA,f,f,23,18
924,6,2,True,NA,f,f,24,18
925,6,2,True,NA,f,f,25,18
926,6,2,True,NA,f,f,26,18
927,6,2,True,NA,f,f,27,18
928,6,2,True,NA,f,f,28,18
929,6,2,True,NA,f,f,29,18
930,6,2,True,NA,f,f,30,18
931,6,2,False,Match_First_Digit_False_Task,g,f,31,18
932,6,2,False,Match_First_Digit_False_Task,g,f,32,18
933,6,2,True,NA,f,f,33,18
934,6,2,False,Match_First_Digit_False_Task,g,f,34,18
935,6,2,False,Match_First_Digit_False_Task,g,f,35,18
936,6,2,False,Match_First_Digit_False_Task,g,f,36,18
937,6,2,False,Match_First_Digit_False_Task,g,f,37,18
938,6,2,False,Match_First_Digit_False_Task,g,f,38,18
939,6,2,False,Match_First_Digit_False_Task,g,f,39,18
940,6,2,False,Match_First_Digit_False_Task,b,f,40,18
941,6,2,False,Match_First_Digit_False_Task,b,f,41,18
942,6,2,False,Match_First_Digit_False_Task,b,f,42,18
943,6,2,True,NA,f,f,43,21
944,6,2,True,NA,f,f,44,18
945,6,2,True,NA,f,f,45,21
946,6,2,True,NA,f,f,46,18
947,6,2,True,NA,f,f,47,21
948,6,2,False,Match_First_Digit_False_Task,b,f,48,18
949,6,2,True,NA,f,f,49,21
950,6,3,True,NA,f,f,0,18
951,6,3,True,NA,e,e,1,18
952,6,3,True,NA,g,g,2,18
953,6,3,True,NA,c,c,3,17
954,6,3,True,NA,a,a,4,10
955,6,3,True,NA,d,d,5,15
956,6,3,True,NA,b,b,6,18
957,6,3,True,NA,b,b,7,18
958,6,3,True,NA,b,b,8,18
959,6,3,True,NA,b,b,9,18
960,6,3,True,NA,b,b,10,18
961,6,3,True,NA,b,b,11,18
962,6,3,True,NA,b,b,12,18
963,6,3,True,NA,b,b,13,18
964,6,3,False,Match_First_Digit_False_Task,e,b,14,21
965,6,3,False,Neither_False_Task,f,b,15,23
966,6,3,False,Match_First_Digit_False_Task,e,b,16,18
967,6,3,True,NA,b,b,17,18
968,6,3,False,Neither_False_Task,f,b,18,19
969,6,3,True,NA,b,b,19,18
970,6,3,True,NA,b,b,20,18
971,6,3,False,Match_First_Digit_False_Task,g,b,21,18
972,6,3,False,Match_First_Digit_False_Task,g,b,22,18
973,6,3,True,NA,b,b,23,18
974,6,3,False,Match_First_Digit_False_Task,g,b,24,18
975,6,3,False,Match_First_Digit_False_Task,g,b,25,18
976,6,3,False,Neither_False_Task,a,b,26,10
977,6,3,False,Match_First_Digit_False_Task,g,b,27,18
978,6,3,False,Match_First_Digit_False_Task,g,b,28,18
979,6,3,False,Match_First_Digit_False_Task,g,b,29,18
980,6,3,False,Match_First_Digit_False_Task,c,b,30,18
981,6,3,False,Match_First_Digit_False_Task,c,b,31,18
982,6,3,False,Match_First_Digit_False_Task,c,b,32,18
983,6,3,False,Match_First_Digit_False_Task,c,b,33,18
984,6,3,False,Match_First_Digit_False_Task,c,b,34,18
985,6,3,False,Match_First_Digit_False_Task,c,b,35,18
986,6,3,False,Match_First_Digit_False_Task,c,b,36,18
987,6,3,False,Match_First_Digit_False_Task,c,b,37,18
988,6,3,False,Match_First_Digit_False_Task,c,b,38,18
989,6,3,False,Match_First_Digit_False_Task,c,b,39,18
990,6,3,False,Match_First_Digit_False_Task,a,b,40,10
991,6,3,False,Match_First_Digit_False_Task,a,b,41,10
992,6,3,False,Match_First_Digit_False_Task,a,b,42,10
993,6,3,False,Match_First_Digit_False_Task,a,b,43,10
994,6,3,False,Match_First_Digit_False_Task,a,b,44,10
995,6,3,False,Match_First_Digit_False_Task,a,b,45,10
996,6,3,False,Match_First_Digit_False_Task,a,b,46,10
997,6,3,False,Match_First_Digit_False_Task,a,b,47,10
998,6,3,False,Match_First_Digit_False_Task,a,b,48,10
999,6,3,False,Match_First_Digit_False_Task,a,b,49,10
1000,6,4,True,NA,f,f,0,18
1001,6,4,True,NA,b,b,1,15
1002,6,4,True,NA,a,a,2,10
1003,6,4,True,NA,c,c,3,18
1004,6,4,True,NA,e,e,4,18
1005,6,4,True,NA,g,g,5,16
1006,6,4,True,NA,d,d,6,17
1007,6,4,True,NA,d,d,7,17
1008,6,4,True,NA,d,d,8,17
1009,6,4,True,NA,d,d,9,17
1010,6,4,True,NA,d,d,10,17
1011,6,4,True,NA,d,d,11,17
1012,6,4,True,NA,d,d,12,18
1013,6,4,True,NA,d,d,13,18
1014,6,4,True,NA,d,d,14,18
1015,6,4,True,NA,d,d,15,17
1016,6,4,True,NA,d,d,16,17
1017,6,4,True,NA,d,d,17,18
1018,6,4,True,NA,d,d,18,17
1019,6,4,True,NA,d,d,19,18
1020,6,4,False,Match_First_Digit_False_Task,a,d,20,10
1021,6,4,False,Match_First_Digit_False_Task,a,d,21,10
1022,6,4,False,Match_First_Digit_False_Task,a,d,22,10
1023,6,4,False,Match_First_Digit_False_Task,a,d,23,10
1024,6,4,False,Match_First_Digit_False_Task,a,d,24,10
1025,6,4,False,Match_First_Digit_False_Task,a,d,25,10
1026,6,4,False,Match_First_Digit_False_Task,a,d,26,10
1027,6,4,False,Match_First_Digit_False_Task,a,d,27,10
1028,6,4,False,Match_First_Digit_False_Task,a,d,28,10
1029,6,4,False,Match_First_Digit_False_Task,a,d,29,10
1030,6,4,True,NA,d,d,30,17
1031,6,4,False,Match_First_Digit_False_Task,c,d,31,18
1032,6,4,True,NA,d,d,32,12
1033,6,4,True,NA,d,d,33,12
1034,6,4,True,NA,d,d,34,12
1035,6,4,False,Match_First_Digit_False_Task,c,d,35,18
1036,6,4,False,Match_First_Digit_False_Task,c,d,36,18
1037,6,4,True,NA,d,d,37,12
1038,6,4,False,Match_First_Digit_False_Task,c,d,38,18
1039,6,4,False,Match_First_Digit_False_Task,c,d,39,18
1040,6,4,False,Match_First_Digit_False_Task,e,d,40,21
1041,6,4,False,Match_First_Digit_False_Task,e,d,41,21
1042,6,4,False,Match_First_Digit_False_Task,e,d,42,21
1043,6,4,True,NA,d,d,43,12
1044,6,4,False,Match_First_Digit_False_Task,e,d,44,21
1045,6,4,False,Match_First_Digit_False_Task,e,d,45,21
1046,6,4,False,Match_First_Digit_False_Task,e,d,46,21
1047,6,4,False,Match_First_Digit_False_Task,e,d,47,21
1048,6,4,False,Match_First_Digit_False_Task,e,d,48,18
1049,6,4,False,Neither_False_Task,f,d,49,18
1050,6,5,True,NA,e,e,0,18
1051,6,5,True,NA,d,d,1,14
1052,6,5,True,NA,b,b,2,18
1053,6,5,True,NA,f,f,3,18
1054,6,5,True,NA,g,g,4,17
1055,6,5,True,NA,a,a,5,10
1056,6,5,True,NA,c,c,6,18
1057,6,5,True,NA,c,c,7,18
1058,6,5,True,NA,c,c,8,18
1059,6,5,True,NA,c,c,9,18
1060,6,5,True,NA,c,c,10,17
1061,6,5,True,NA,c,c,11,17
1062,6,5,True,NA,c,c,12,17
1063,6,5,True,NA,c,c,13,18
1064,6,5,True,NA,c,c,14,18
1065,6,5,True,NA,c,c,15,18
1066,6,5,True,NA,c,c,16,17
1067,6,5,True,NA,c,c,17,18
1068,6,5,True,NA,c,c,18,18
1069,6,5,True,NA,c,c,19,18
1070,6,5,True,NA,c,c,20,18
1071,6,5,True,NA,c,c,21,18
1072,6,5,True,NA,c,c,22,18
1073,6,5,True,NA,c,c,23,18
1074,6,5,True,NA,c,c,24,18
1075,6,5,True,NA,c,c,25,18
1076,6,5,True,NA,c,c,26,18
1077,6,5,True,NA,c,c,27,18
1078,6,5,False,Neither_False_Task,a,c,28,10
1079,6,5,True,NA,c,c,29,18
1080,6,5,False,Match_First_Digit_False_Task,f,c,30,18
1081,6,5,False,Match_First_Digit_False_Task,f,c,31,18
1082,6,5,False,Match_First_Digit_False_Task,f,c,32,18
1083,6,5,True,NA,c,c,33,18
1084,6,5,False,Match_First_Digit_False_Task,f,c,34,18
1085,6,5,False,Match_First_Digit_False_Task,f,c,35,18
1086,6,5,False,Match_First_Digit_False_Task,f,c,36,18
1087,6,5,False,Match_First_Digit_False_Task,f,c,37,18
1088,6,5,False,Match_First_Digit_False_Task,f,c,38,18
1089,6,5,False,Match_First_Digit_False_Task,f,c,39,18
1090,6,5,False,Match_First_Digit_False_Task,g,c,40,17
1091,6,5,False,Match_First_Digit_False_Task,g,c,41,17
1092,6,5,False,Match_First_Digit_False_Task,g,c,42,17
1093,6,5,True,NA,c,c,43,18
1094,6,5,False,Match_First_Digit_False_Task,g,c,44,17
1095,6,5,False,Match_Last_Digit_False_Task,a,c,45,10
1096,6,5,False,Match_First_Digit_False_Task,g,c,46,17
1097,6,5,False,Match_First_Digit_False_Task,g,c,47,17
1098,6,5,False,Match_First_Digit_False_Task,g,c,48,18
1099,6,5,False,Match_First_Digit_False_Task,g,c,49,17
1100,6,6,True,NA,f,f,0,18
1101,6,6,True,NA,d,d,1,12
1102,6,6,True,NA,g,g,2,18
1103,6,6,True,NA,e,e,3,18
1104,6,6,True,NA,b,b,4,17
1105,6,6,True,NA,c,c,5,18
1106,6,6,True,NA,a,a,6,10
1107,6,6,True,NA,a,a,7,10
1108,6,6,True,NA,a,a,8,10
1109,6,6,True,NA,a,a,9,10
1110,6,6,True,NA,a,a,10,10
1111,6,6,True,NA,a,a,11,10
1112,6,6,True,NA,a,a,12,10
1113,6,6,True,NA,a,a,13,10
1114,6,6,True,NA,a,a,14,10
1115,6,6,True,NA,a,a,15,10
1116,6,6,True,NA,a,a,16,10
1117,6,6,True,NA,a,a,17,10
1118,6,6,True,NA,a,a,18,10
1119,6,6,True,NA,a,a,19,10
1120,6,6,True,NA,a,a,20,10
1121,6,6,True,NA,a,a,21,10
1122,6,6,True,NA,a,a,22,10
1123,6,6,True,NA,a,a,23,10
1124,6,6,True,NA,a,a,24,10
1125,6,6,True,NA,a,a,25,10
1126,6,6,True,NA,a,a,26,10
1127,6,6,True,NA,a,a,27,10
1128,6,6,True,NA,a,a,28,10
1129,6,6,True,NA,a,a,29,10
1130,6,6,True,NA,a,a,30,10
1131,6,6,True,NA,a,a,31,10
1132,6,6,False,Match_First_Digit_False_Task,e,a,32,18
1133,6,6,True,NA,a,a,33,10
1134,6,6,False,Match_First_Digit_False_Task,e,a,34,21
1135,6,6,True,NA,a,a,35,10
1136,6,6,False,Match_First_Digit_False_Task,e,a,36,18
1137,6,6,True,NA,a,a,37,10
1138,6,6,False,Match_First_Digit_False_Task,e,a,38,18
1139,6,6,False,Match_First_Digit_False_Task,e,a,39,18
1140,6,6,False,Match_First_Digit_False_Task,b,a,40,18
1141,6,6,False,Match_First_Digit_False_Task,b,a,41,18
1142,6,6,False,Match_First_Digit_False_Task,b,a,42,18
1143,6,6,False,Match_First_Digit_False_Task,b,a,43,18
1144,6,6,False,Match_First_Digit_False_Task,b,a,44,18
1145,6,6,True,NA,a,a,45,10
1146,6,6,True,NA,a,a,46,10
1147,6,6,True,NA,a,a,47,10
1148,6,6,False,Match_First_Digit_False_Task,b,a,48,18
1149,6,6,False,Match_First_Digit_False_Task,b,a,49,18
1150,6,7,True,NA,d,d,0,12
1151,6,7,True,NA,e,e,1,18
1152,6,7,True,NA,g,g,2,17
1153,6,7,True,NA,a,a,3,10
1154,6,7,True,NA,f,f,4,18
1155,6,7,True,NA,c,c,5,18
1156,6,7,True,NA,b,b,6,17
1157,6,7,True,NA,b,b,7,18
1158,6,7,True,NA,b,b,8,18
1159,6,7,True,NA,b,b,9,18
1160,6,7,True,NA,b,b,10,18
1161,6,7,True,NA,b,b,11,18
1162,6,7,False,Match_Last_Digit_False_Task,g,b,12,18
1163,6,7,False,Match_Last_Digit_False_Task,a,b,13,10
1164,6,7,True,NA,b,b,14,18
1165,6,7,False,Neither_False_Task,f,b,15,25
1166,6,7,False,Neither_False_Task,g,b,16,18
1167,6,7,True,NA,b,b,17,18
1168,6,7,False,Neither_False_Task,g,b,18,18
1169,6,7,False,Neither_False_Task,a,b,19,10
1170,6,7,True,NA,b,b,20,18
1171,6,7,False,Match_First_Digit_False_Task,g,b,21,18
1172,6,7,False,Match_First_Digit_False_Task,g,b,22,18
1173,6,7,True,NA,b,b,23,18
1174,6,7,False,Match_First_Digit_False_Task,g,b,24,18
1175,6,7,False,Match_First_Digit_False_Task,g,b,25,18
1176,6,7,False,Neither_False_Task,a,b,26,10
1177,6,7,False,Match_First_Digit_False_Task,g,b,27,18
1178,6,7,False,Match_First_Digit_False_Task,g,b,28,18
1179,6,7,False,Neither_False_Task,a,b,29,10
1180,6,7,False,Match_First_Digit_False_Task,a,b,30,10
1181,6,7,False,Match_First_Digit_False_Task,a,b,31,10
1182,6,7,False,Match_First_Digit_False_Task,a,b,32,10
1183,6,7,False,Match_First_Digit_False_Task,a,b,33,10
1184,6,7,False,Match_First_Digit_False_Task,a,b,34,10
1185,6,7,False,Match_First_Digit_False_Task,a,b,35,10
1186,6,7,False,Match_First_Digit_False_Task,a,b,36,10
1187,6,7,False,Match_First_Digit_False_Task,a,b,37,10
1188,6,7,False,Match_First_Digit_False_Task,a,b,38,10
1189,6,7,False,Match_First_Digit_False_Task,a,b,39,10
1190,6,7,False,Match_First_Digit_False_Task,f,b,40,18
1191,6,7,False,Match_First_Digit_False_Task,f,b,41,18
1192,6,7,False,Match_First_Digit_False_Task,f,b,42,18
1193,6,7,False,Match_First_Digit_False_Task,f,b,43,18
1194,6,7,True,NA,b,b,44,18
1195,6,7,False,Match_First_Digit_False_Task,f,b,45,18
1196,6,7,False,Match_First_Digit_False_Task,f,b,46,18
1197,6,7,False,Match_First_Digit_False_Task,f,b,47,18
1198,6,7,False,Match_First_Digit_False_Task,f,b,48,18
1199,6,7,False,Match_First_Digit_False_Task,f,b,49,18
1200,6,8,True,NA,e,e,0,18
1201,6,8,True,NA,a,a,1,10
1202,6,8,True,NA,b,b,2,18
1203,6,8,True,NA,f,f,3,18
1204,6,8,True,NA,d,d,4,12
1205,6,8,True,NA,g,g,5,17
1206,6,8,True,NA,c,c,6,18
1207,6,8,True,NA,c,c,7,18
1208,6,8,True,NA,c,c,8,18
1209,6,8,True,NA,c,c,9,18
1210,6,8,True,NA,c,c,10,18
1211,6,8,True,NA,c,c,11,18
1212,6,8,True,NA,c,c,12,18
1213,6,8,True,NA,c,c,13,18
1214,6,8,True,NA,c,c,14,18
1215,6,8,False,Match_Last_Digit_False_Task,g,c,15,18
1216,6,8,False,Neither_False_Task,g,c,16,19
1217,6,8,True,NA,c,c,17,18
1218,6,8,True,NA,c,c,18,18
1219,6,8,True,NA,c,c,19,18
1220,6,8,True,NA,c,c,20,18
1221,6,8,False,Match_First_Digit_False_Task,b,c,21,18
1222,6,8,True,NA,c,c,22,18
1223,6,8,True,NA,c,c,23,18
1224,6,8,False,Match_First_Digit_False_Task,b,c,24,18
1225,6,8,True,NA,c,c,25,18
1226,6,8,False,Neither_False_Task,a,c,26,10
1227,6,8,True,NA,c,c,27,18
1228,6,8,False,Match_First_Digit_False_Task,b,c,28,18
1229,6,8,True,NA,c,c,29,18
1230,6,8,False,Match_First_Digit_False_Task,f,c,30,18
1231,6,8,False,Match_First_Digit_False_Task,f,c,31,18
1232,6,8,False,Match_First_Digit_False_Task,f,c,32,18
1233,6,8,False,Match_First_Digit_False_Task,f,c,33,18
1234,6,8,False,Match_First_Digit_False_Task,f,c,34,18
1235,6,8,False,Match_First_Digit_False_Task,f,c,35,18
1236,6,8,False,Match_First_Digit_False_Task,f,c,36,18
1237,6,8,False,Match_First_Digit_False_Task,f,c,37,18
1238,6,8,False,Match_First_Digit_False_Task,f,c,38,18
1239,6,8,False,Match_First_Digit_False_Task,f,c,39,18
1240,6,8,False,Match_First_Digit_False_Task,d,c,40,12
1241,6,8,False,Match_First_Digit_False_Task,d,c,41,12
1242,6,8,False,Match_First_Digit_False_Task,d,c,42,12
1243,6,8,False,Match_First_Digit_False_Task,d,c,43,12
1244,6,8,False,Match_First_Digit_False_Task,d,c,44,12
1245,6,8,False,Match_First_Digit_False_Task,d,c,45,12
1246,6,8,False,Match_First_Digit_False_Task,d,c,46,12
1247,6,8,False,Match_First_Digit_False_Task,d,c,47,12
1248,6,8,False,Match_First_Digit_False_Task,d,c,48,12
1249,6,8,False,Match_First_Digit_False_Task,d,c,49,15
1250,6,9,True,NA,d,d,0,10
1251,6,9,True,NA,c,c,1,18
1252,6,9,True,NA,a,a,2,10
1253,6,9,True,NA,g,g,3,17
1254,6,9,True,NA,f,f,4,18
1255,6,9,True,NA,b,b,5,17
1256,6,9,True,NA,e,e,6,18
1257,6,9,True,NA,e,e,7,18
1258,6,9,True,NA,e,e,8,21
1259,6,9,True,NA,e,e,9,18
1260,6,9,True,NA,e,e,10,18
1261,6,9,True,NA,e,e,11,19
1262,6,9,True,NA,e,e,12,21
1263,6,9,False,Match_Last_Digit_False_Task,g,e,13,18
1264,6,9,True,NA,e,e,14,21
1265,6,9,True,NA,e,e,15,18
1266,6,9,True,NA,e,e,16,19
1267,6,9,True,NA,e,e,17,19
1268,6,9,False,Neither_False_Task,g,e,18,18
1269,6,9,True,NA,e,e,19,23
1270,6,9,True,NA,e,e,20,18
1271,6,9,True,NA,e,e,21,18
1272,6,9,True,NA,e,e,22,20
1273,6,9,True,NA,e,e,23,21
1274,6,9,False,Neither_False_Task,g,e,24,18
1275,6,9,True,NA,e,e,25,18
1276,6,9,True,NA,e,e,26,18
1277,6,9,True,NA,e,e,27,21
1278,6,9,False,Match_First_Digit_False_Task,a,e,28,10
1279,6,9,True,NA,e,e,29,18
1280,6,9,False,Match_First_Digit_False_Task,g,e,30,17
1281,6,9,False,Match_First_Digit_False_Task,g,e,31,18
